vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,comments,status,nat,ippool,poolname,ips-sensor
CT901OTPC,49,TBC 14,18637e30-2d9a-51e9-b63b-a80475dec9c8,I.CSC,I.CSCDMZ,Net_10.1.121.0,Host_10.1.125.11 Host_10.1.125.13 Host_10.1.125.41 Host_10.1.125.42 Host_10.1.125.101 Host_10.1.125.102,always,TCP/20110 TCP/21110 TCP/20930 TCP/25110 TCP/26110 TCP/25930 TCP/30110-30119 TCP/30930-30939 TCP/45115-45117 TCP/45937-45945,all,accept,enable,,,,,,otpc-all
CT901OTPC,50,TBC 15,1b90bab4-2d9a-51e9-6b17-644b544ff4f3,I.CSC,I.CSCDMZ,Net_10.1.121.0 Net_10.2.121.0,Host_10.1.125.103 Host_10.1.125.115 Host_10.1.125.15,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901OTPC,51,TBC 16,1e88b604-2d9a-51e9-30ca-e7cfd4108c82,I.CSCDMZ,I.CSC,Host_10.1.125.11 Host_10.1.125.12 Host_10.1.125.13 Host_10.1.125.41 Host_10.1.125.42,Host_10.1.121.16 Host_10.1.121.18,always,TCP/1888-1889,all,accept,enable,,,,,,otpc-all
CT901OTPC,52,TBC 17,2155dae2-2d9a-51e9-3946-4ddcd1fb815d,I.CSCDMZ,I.CSC,Host_10.1.125.11 Host_10.1.125.12 Host_10.1.125.13 Host_10.1.125.41 Host_10.1.125.42,Host_10.1.121.13 Host_10.1.121.14,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901OTPC,53,TBC 18,242f52fc-2d9a-51e9-6dcb-61fd3e44be27,I.CSCDMZ,I.CSC,Host_10.1.125.15,Host_10.1.121.61 Host_10.1.121.62 Host_10.1.121.63 Host_10.1.121.64,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901OTPC,54,TBC 19,275206c8-2d9a-51e9-a82d-5febfe472c2c,I.CSCDMZ,I.CSC,Host_10.1.125.41 Host_10.1.125.42,Host_10.1.121.16 Host_10.1.121.18,always,TCP/1888-1889,all,accept,enable,,,,,,otpc-all
CT901OTPC,55,TBC 20,29f751da-2d9a-51e9-d05c-e14fc5631aed,I.CSCDMZ,I.CSC,Host_10.1.125.41 Host_10.1.125.42,Host_10.1.121.61 Host_10.1.121.62 Host_10.1.121.63 Host_10.1.121.64,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901OTPC,56,TBC 21,2cbb3260-2d9a-51e9-ee16-f2ee84b9a252,I.CSCDMZ,I.CSC,Host_10.1.125.41 Host_10.1.125.42 Host_10.1.125.11 Host_10.1.125.13,Host_10.1.121.71,always,TCP/1434,all,accept,enable,,,,,,otpc-all
CT901OTPC,57,TBC 22,2f41df5c-2d9a-51e9-f629-99777f331830,I.CSCDMZ,I.CSC,Host_10.1.125.41 Host_10.1.125.42 Host_10.1.125.11 Host_10.1.125.13 Host_10.1.125.15 Host_10.1.125.101 Host_10.1.125.102 Host_10.1.125.103 Host_10.1.125.115,Net_10.1.121.0,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901OTPC,58,TBC 23,31fb1fd8-2d9a-51e9-a4f9-d139a182dc1c,I.CSCDMZ,I.CSC,Host_10.1.125.41 Host_10.1.125.42 Host_10.1.125.11 Host_10.1.125.13 Host_10.1.125.101 Host_10.1.125.102,Host_10.1.121.86,always,TCP/50000-50010,all,accept,enable,,,,,,otpc-all
CT901OTPC,59,TBC 24,348d10c6-2d9a-51e9-6cf2-58b5aa77fec2,E.NMC,I.CSC,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,Net_10.1.122.0 Net_10.1.127.0,always,FTP TCP/22 TCP/80 TCP/443 TCP/17988 PING TCP/623 TCP/17990 TCP/3389,all,accept,enable,,,,,,otpc-all
CT901OTPC,60,TBC 25,3767b5e4-2d9a-51e9-4deb-d00e1ede9643,E.NMC,I.CSC,Host_10.164.1.1 Host_10.164.1.2 Host_10.164.129.1 Host_10.164.129.2 Host_10.164.1.3 Host_10.164.129.3 Host_10.164.1.37 Host_10.164.1.38 Host_10.164.129.37 Host_10.164.129.38,Net_10.1.122.0 Net_10.1.127.0,always,PORT_BMC_Monitor TCP/4750 PING,all,accept,enable,,,,,,otpc-all
CT901OTPC,61,TBC 26,3a143ed4-2d9a-51e9-e5a8-f11e9006203d,E.NMC,I.CSC,Host_10.164.1.21 Host_10.164.129.21 Range_10.164.1.26-27 Net_10.164.1.0,Net_10.1.122.0 Net_10.1.127.0,always,TCP/22 PING,all,accept,enable,,,,,,otpc-all
CT901OTPC,62,TBC 27,3d0845a4-2d9a-51e9-dcd7-c61ef2f7d9e9,E.NMC,I.CSC,Host_10.164.1.35 Host_10.164.1.36,Net_10.1.127.0,always,PING UDP/161-162 UDP/2162 TCP/443,all,accept,enable,,,,,,otpc-all
CT901OTPC,63,TBC 28,3ff7ee04-2d9a-51e9-3c5f-574353c37b4d,I.TOFAPP,I.CSC,Host_10.70.12.131 Host_10.70.12.132 Host_10.70.12.133 Host_10.70.12.134 Host_10.70.12.30 Host_10.70.12.31 Host_10.70.12.32 Host_10.70.12.33 Host_10.70.12.34,Host_10.1.121.13 Host_10.1.121.14,always,TCP/22,all,accept,enable,,,,,,otpc-all
CT901OTPC,64,TBC 29,ff9f0a42-2ddd-51e9-6d5d-1cbd9d0e6507,I.Dev.CASH,I.CSC,NetGp_Dev_OTP_CSC,Host_10.1.121.16 Host_10.1.121.18,always,PING TCP/1888-1889,all,accept,enable,,,,,,otpc-all
CT901OTPC,65,TBC 30,a51eb1f0-2e71-51e9-ac0b-547c4843521c,I.CSC,I.CSCDMZ,Net_10.1.121.0 Net_10.2.121.0,Host_10.1.125.101 Host_10.1.125.102 Host_10.1.125.11 Host_10.1.125.13 Host_10.1.125.41 Host_10.1.125.42,always,PING PORT_CCMDD PORT_EZOES PORT_SZMDD PORT_TGW PORT_CCMDD2 PORT_SZMDD2,all,accept,enable,,,,,,otpc-all
CT901OTPC,66,CSC to CCI PING,aedd254c-39b5-51e9-9dda-7058c07b99cf,I.CSC,I.CCI,Net_10.1.121.0 Net_10.2.121.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,IT-NCR-2019-[T]2470,,,,,otpc-all
CT901OTPC,67,CCI to CSC PING,7596b70c-39b6-51e9-0273-7528763eb45e,I.CCI,I.CSC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.1.121.0 Net_10.2.121.0,always,PING,all,accept,enable,IT-NCR-2019-[T]2470,,,,,otpc-all
CT901OTPC,68,CSC to CCI BMC,75b7863a-39b6-51e9-7df7-1d20258b4faa,I.CSC,I.CCI,Net_10.1.121.0 Net_10.2.121.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PORT_to_CCI_BMC,all,accept,enable,IT-NCR-2019-[T]2470,,,,,otpc-all
CT901OTPC,69,CCI BMC to OTPC,7adb8c60-39b6-51e9-e95d-f317599a716f,I.CCI,I.CSC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.1.121.0 Net_10.2.121.0,always,PORT_from_CCI_BMC,all,accept,enable,IT-NCR-2019-[T]2470,,,,,otpc-all
CT901OTPC,70,CSC to CCI BMC SNMP,7f086ab0-39b6-51e9-75e0-3e1b52f50081,I.CSC,I.CCI,Net_10.1.127.0 Net_10.2.127.0,Net_10.244.0.0/15 Net_10.248.0.0/15,always,UDP/162,all,accept,enable,IT-NCR-2019-[T]2470,,,,,otpc-all
CT901OTPC,71,,802ae970-4255-51e9-92bb-7d8b0702ecdc,I.IIS_INSIDE,E.UCN,Net_10.90.37.0 Net_10.91.37.0,Host_192.168.35.21 Host_192.168.35.22 Host_192.168.35.23 Host_192.168.35.24 Host_192.168.35.25 Host_192.168.35.26 Host_192.168.176.55 Host_192.168.176.51 Host_192.168.176.52 Host_192.168.176.53 Host_192.168.176.50 Host_192.168.130.215 Host_192.168.102.221 Host_192.168.73.238 Host_192.168.73.239 Host_192.168.45.239 Host_192.168.39.204,always,PORT_AD_TCP PORT_AD_UDP PING,all,accept,enable,,,,,,otpc-all
CT901OTPC,72,,85225e18-4255-51e9-46e4-94ab0fc51ef7,I.IIS_INSIDE,E.UCN,Net_10.90.37.0 Net_10.91.37.0,Net_192.168.150.0 Net_192.168.143.0 Net_192.168.166.0 Net_192.168.188.0 Net_192.168.187.0,always,TCP/3389,all,accept,enable,,,,,,otpc-all
CT901OTPC,73,,88b1ebd4-4255-51e9-5dc2-9eb850efd438,E.UCN,I.IIS_INSIDE,Net_192.168.150.0 Net_192.168.143.0 Net_192.168.166.0 Net_192.168.188.0 Net_192.168.187.0,Net_10.90.37.0 Net_10.91.37.0,always,TCP/3389,all,accept,enable,,,,,,otpc-all
CT901OTPC,74,,8b6db952-4255-51e9-0bce-0f7094084917,I.IIS_INSIDE,E.NMC,Net_10.90.37.0 Net_10.91.37.0,Range_10.164.1.200-201 Range_10.164.129.200-201,always,UDP/123,all,accept,enable,,,,,,otpc-all
CT901OTPC,75,,f0bd589e-4255-51e9-2697-ea5c67e403d8,I.IIS_INSIDE,E.UCN,Net_10.90.37.0 Net_10.91.37.0,Host_192.168.150.36 Host_192.168.188.36,always,TCP/5723,all,accept,enable,,,,,,otpc-all
