vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,action,schedule,service,utm-status,logtraffic,ips-sensor,nat,ippool,poolname,comments,status,capture-packet,auto-asic-offload
CT03CASH2,778,CASH MGT to UCN KMS,3508502c-4764-51e9-d953-4fa6f9752e8d,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Range_192.168.150.131-132 Host_192.168.166.219,accept,always,TCP/1688,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:6:2019_0316,,,
CT03CASH2,779,CASH MGT to SCCM UCN,04a9043e-4765-51e9-c91d-89496be02dcd,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Range_192.168.166.53-54 Range_192.168.166.184-185 Net_192.168.150.0,accept,always,PORT_STRATUS_VTM,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:7:2019_0316,,,
CT03CASH2,780,CASH MGT to UCN Patch MGT,5bede5de-4765-51e9-888b-645a0891d38d,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Host_192.168.150.94 Range_192.168.188.25-26,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:8:2019_0316,,,
CT03CASH2,781,UCN Patch MGT to CASH MGT,6bc076f2-4765-51e9-ffa1-db236e72e486,E.UCN,I.CASH.Trust2,Host_192.168.150.94 Range_192.168.188.25-26,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:8:2019_0316,,,
CT03CASH2,782,CASH MGT MGT to UCN Ilo,738530d0-4765-51e9-a7bf-fd7b3c49bacb,I.CASH.Trust2,E.UCN,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Net_192.168.150.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:9:2019_0316,,,
CT03CASH2,783,UCN to CASH MGT iLo,7a16bc20-4765-51e9-03f1-bfe58c17806a,E.UCN,I.CASH.Trust2,Net_192.168.150.0,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:9:2019_0316,,,
CT03CASH2,784,CASH MGT iLo to VC,801ae204-4765-51e9-d05a-65d95a2da94c,I.CASH.Trust2,E.NMC,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:10:2019_0316,,,
CT03CASH2,785,NMC to CASH MGT iLo,8ea3ef1e-4765-51e9-a06a-f7065ee6f318,E.NMC,I.CASH.Trust2,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,Net_10.90.30.0 Net_10.204.130.0 Net_10.204.131.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:10:2019_0316,,,
CT03CASH2,875,OMD CTLFE to CCI  PING,f4dc89e8-476b-51e9-7d9b-0ec0c8840c4a,E.OMDD4,I.CCI,Net_10.68.15.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0316,,,
CT03CASH2,876,MMDH to CCI PING,fffa3848-476b-51e9-d24d-331df5c15889,E.CSC3,I.CCI,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0316,,,
CT03CASH2,877,CCI to OMD CTLFE PING,0593715c-476c-51e9-19b4-2deaf47b0559,I.CCI,E.OMDD4,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.68.15.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0316,,,
CT03CASH2,878,CCI to MMDH PING,0bd2b640-476c-51e9-681a-128497b106dd,I.CCI,E.CSC3,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0316,,,
CT03CASH2,879,OMD CTLFE to CCI BMC,11c7c766-476c-51e9-b555-bfd5cf00e24a,E.OMDD4,I.CCI,Net_10.68.15.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0316,,,
CT03CASH2,880,MMDH to CCI BMC,19c0b130-476c-51e9-5f97-fad2c0820f66,E.CSC3,I.CCI,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,NetGp_CCI_BMC,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0316,,,
CT03CASH2,881,CCI to OMD CTLFE BMC,3528c142-476c-51e9-ff1d-1a48fd11b991,I.CCI,E.OMDD4,NetGp_CCI_BMC,Net_10.68.15.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0316,,,
CT03CASH2,882,CCI to MMDH BMC,3da96650-476c-51e9-c054-95459a976d36,I.CCI,E.CSC3,NetGp_CCI_BMC,Net_10.1.102.0 Net_10.1.107.0 Net_10.2.102.0,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0316,,,
CT03CASH2,890,CASH MGT to CCI TrendMicro,fc6827e2-4cd6-51e9-1d47-b4d28bf9b213,I.CASH.Trust2,I.CCI,Net_10.204.130.0 Net_10.204.131.0,Host_10.245.127.67 Host_10.249.127.51,accept,always,TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0323,,,
CT03CASH2,891,CCI TrendMicro to CASH MGT,ff6ba6da-4cd6-51e9-c663-7a220696e3c3,I.CCI,I.CASH.Trust2,Host_10.245.127.67 Host_10.249.127.51,Net_10.204.130.0 Net_10.204.131.0,accept,always,TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0323,,,
CT03CASH2,892,CASH MGT to CCI KMS,01dc8894-4cd7-51e9-d9f4-8cb4f99e27c4,I.CASH.Trust2,I.CCI,Net_10.204.130.0 Net_10.204.131.0,Host_10.245.127.83 Host_10.245.127.84,accept,always,TCP/1688,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:3:2019_0323,,,
CT03CASH2,893,CASH MGT to CCI SCCM,03e96102-4cd7-51e9-da09-70482c17b431,I.CASH.Trust2,I.CCI,Net_10.204.130.0 Net_10.204.131.0,Host_10.245.79.19 Host_10.245.79.20 Host_10.249.79.19 Host_10.249.239.19,accept,always,PORT_STRATUS_VTM,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:4:2019_0323,,,
CT03CASH2,894,CASH MGT to CCI Patch MGT,0603c3ec-4cd7-51e9-f720-229c8c5f2db3,I.CASH.Trust2,I.CCI,Net_10.204.130.0 Net_10.204.131.0,Host_10.245.79.99,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0323,,,
CT03CASH2,895,CCI Patch MGT to CASH MGT,08cd7fbe-4cd7-51e9-1bea-ed44be929581,I.CCI,I.CASH.Trust2,Host_10.245.79.99,Net_10.204.130.0 Net_10.204.131.0,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0323,,,
CT03CASH2,896,IIS to RTS receive ,991d94d2-4cd7-51e9-28a5-87a5800e2f7b,E.MDF,I.CASH.Trust2,Range_192.168.20.14-15,Range_10.1.89.117-118 Range_10.2.89.117-118,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:6:2019_0323,,,
CT03CASH2,903,CASH MGT to CCI SCOM,c1e3a03a-4dbf-51e9-a16d-bc7a4a80e617,I.CASH.Trust2,I.CCI,Net_10.204.130.0 Net_10.204.131.0,Host_10.245.79.24 Host_10.249.79.24,accept,always,TCP/5723,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:1:2019_0323,,,
CT03CASH2,999,TEMP ping,4a6649b2-476c-51e9-8f7c-01c44beefd6b,any,any,all,all,accept,always,ICMP/PING,enable,all,otpc-all,,,,,disable,,
CT03OTPC,1,OTPC SNMP trap,105c2cdc-6870-51e7-5cfe-3e380889178b,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.150.226 Host_192.168.188.226,accept,always,UDP/161-162,enable,all,otpc-all,,,,,,,
CT03OTPC,2,OTPC Networker,6d4fe604-6870-51e7-3bbc-d60d882d0fc4,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23,NetGp_Networker_NMC,accept,always,Port_Networker,enable,all,otpc-all,,,,,,,
CT03OTPC,3,OTPC BMC,134f92f2-6871-51e7-a440-9c6c94a64319,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,accept,always,Port_BMC PING,enable,all,otpc-all,,,,,,,
CT03OTPC,4,OTPC Bladelogic,10bc9180-6870-51e7-7b34-3a7e127daef8,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.150.230 Host_192.168.188.230,accept,always,TCP/4750,enable,all,otpc-all,,,,,,,
CT03OTPC,5,OTPC NTP,6dab2528-6870-51e7-c90b-bc44ce44f4c3,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23,NetGp_TimeServer,accept,always,Port_NTP,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:7:2018_0428,,,
CT03OTPC,6,OTPC Networker1,6dc97a14-6870-51e7-fd90-2f9484f8f868,E.NMC,I.CASH.OTPC,NetGp_Networker_NMC,Net_10.90.10.0/23,accept,always,Port_Networker,enable,all,otpc-all,,,,,,,
CT03OTPC,7,OTPC BMC1,13cc2646-6871-51e7-daac-02167a78e0b6,E.UCN,I.CASH.OTPC,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,Net_10.90.10.0/23,accept,always,Port_BMC,enable,all,otpc-all,,,,,,,
CT03OTPC,8,OTPC Bladelogic1,113941da-6870-51e7-d582-f645b661430e,E.UCN,I.CASH.OTPC,Host_192.168.150.230 Host_192.168.188.230,Net_10.90.10.0/23,accept,always,TCP/4750,enable,all,otpc-all,,,,,,,
CT03OTPC,9,OTPC CTM jump node,35d4cf7c-6871-51e7-3fca-4da1ea24ca31,E.NMC,I.CASH.OTPC,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.90.10.0/23,accept,always,TCP/22 PING,enable,all,otpc-all,,,,,,,
CT03OTPC,10,OTPC CTM yum repository,117752a4-6870-51e7-27c1-529a1d010db1,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23,Host_10.164.1.21 Host_10.164.129.21,accept,always,TCP/80,enable,all,otpc-all,,,,,,,
CT03OTPC,11,OTPC One View (ilo segment),6e650056-6870-51e7-10b6-df0b3ade9737,E.NMC,I.CASH.OTPC,Host_10.164.1.36 Host_10.164.130.36,Net_10.90.10.0/23,accept,always,Port_OneView,enable,all,otpc-all,,,,,,,
CT03OTPC,12,OTPC One View (ilo segment)1,6e840230-6870-51e7-73b2-f9c2159c563b,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23,Host_10.164.1.36 Host_10.164.130.36,accept,always,Port_OneView,enable,all,otpc-all,,,,,,,
CT03OTPC,13,OTPC ilo,11d3ef00-6870-51e7-14a6-70f4c42d8792,E.NMC,I.CASH.OTPC,Host_10.164.1.21 Host_10.164.129.21,Net_10.90.10.0/23,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03OTPC,14,OTPC War Room Access,db4e53d4-6870-51e7-9d24-98e79a9da193,E.NMC,I.CASH.OTPC,Net_10.63.142.0 Net_10.163.143.0,Net_10.90.10.0/23,accept,always,Port_WarRmAccess PING,enable,all,otpc-all,,,,,,,
CT03OTPC,15,OTPC to UCN AD,d984cbd2-6cfd-51e7-38ec-cd5ce0c47657,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.176.51 Host_192.168.176.55 Range_192.168.35.21-22 Range_192.168.176.52~53 Range_192.168.35.23-24,accept,always,PORT_AD_1 PORT_AD_2,enable,all,otpc-all,,,,,,,
CT03OTPC,16,OTPC to UCN Remote Access,23242362-6d00-51e7-f0a9-de0518a0e3df,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Net_192.168.143.0 Net_192.168.150.0 Net_192.168.166.0 Net_192.168.187.0 Net_192.168.188.0,accept,always,TCP/3389,enable,all,otpc-all,,,,,,,
CT03OTPC,17,UCN to OTPC Remote Access,4839d80e-6d00-51e7-479a-f41518acb2ae,E.UCN,I.CASH.OTPC,Net_192.168.143.0 Net_192.168.150.0 Net_192.168.166.0 Net_192.168.187.0 Net_192.168.188.0,Net_10.90.10.0/23,accept,always,TCP/3389,enable,all,otpc-all,,,,,,,
CT03OTPC,18,OTPC to UCN SCOM,65ace2d2-6d00-51e7-b5ad-53846b4f4d09,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Net_192.168.150.0 Net_192.168.188.0,accept,always,TCP/5723,enable,all,otpc-all,,,,,,,
CT03OTPC,19,OTPC to UCN Trend Micro,923e92be-6d00-51e7-cad1-0fdf434ee1cc,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.166.74 Host_192.168.188.74,accept,always,TCP/11267 TCP/8080,enable,all,otpc-all,,,,,,,
CT03OTPC,20,UCN to OTPC Trend Micro,047dbc88-6d01-51e7-698b-e15009e3057b,E.UCN,I.CASH.OTPC,Host_192.168.166.74 Host_192.168.188.74,Net_10.90.10.0/23,accept,always,PORT_TrendMicro,enable,all,otpc-all,,,,,,,
CT03OTPC,21,OTPC to UCN KMS,481c0f08-6d01-51e7-b4c9-4b9c92f0b40e,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Range_192.168.150.131-132,accept,always,TCP/1688,enable,all,otpc-all,,,,,,,
CT03OTPC,22,OTPC to UCN SCCM,682989d8-6d01-51e7-8411-bca62e8a87fd,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Range_192.168.166.53-54,accept,always,PORT_SCCM,enable,all,otpc-all,,,,,,,
CT03OTPC,23,OTPC to UCN Patch Management,842a3ee8-6d01-51e7-cace-639f8fd47640,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.150.94 Range_192.168.188.25-26,accept,always,PORT_PatchMan,enable,all,otpc-all,,,,,,,
CT03OTPC,24,UCN to OTPC Patch Management,a4b92e94-6d01-51e7-c764-946c3f34356c,E.UCN,I.CASH.OTPC,Host_192.168.150.94 Range_192.168.188.25-26,Net_10.90.10.0/23,accept,always,PORT_PatchMan,enable,all,otpc-all,,,,,,,
CT03OTPC,25,OTPC to UCN HP iLo,bd95088e-6d01-51e7-30fe-7a40136f9734,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Net_192.168.150.0 Net_192.168.188.0,accept,always,Port_HP_iLo,enable,all,otpc-all,,,,,,,
CT03OTPC,26,UCN to OTPC HP iLo,dc52ac68-6d01-51e7-a57c-24f8c41b462b,E.UCN,I.CASH.OTPC,Net_192.168.150.0 Net_192.168.188.0,Net_10.90.10.0/23,accept,always,Port_HP_iLo,enable,all,otpc-all,,,,,,,
CT03OTPC,27,OTPC to UCN ping,f65adbb2-6d01-51e7-0ec8-5feb4280d45b,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Net_192.168.0.0/16 Net_10.193.49.0,accept,always,ALL_ICMP PING,enable,all,otpc-all,,,,,,,
CT03OTPC,28,UCN to OTPC ping,0cf5be28-6d02-51e7-8327-53c95711db2b,E.UCN,I.CASH.OTPC,Net_192.168.0.0/16,Net_10.90.10.0/23,accept,always,ALL_ICMP PING,enable,all,otpc-all,,,,,,,
CT03OTPC,29,OTPC to NMC PING,c1f8e300-6dec-51e7-4b5e-f9f6f0e316c0,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23,NetGp_NMC,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,30,NMC to OTPC PING,c21f6872-6dec-51e7-d73d-0aad7b15b152,E.NMC,I.CASH.OTPC,NetGp_NMC,Net_10.90.10.0/23,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,31,OADM APP to OTPC SFTP,c240e2cc-6dec-51e7-544a-5d09f99b70d2,I.OADMAPP,I.CASH.OTPC,Range_10.90.20.39-40 Range_10.91.20.39-40,Range_10.90.19.35-36 Range_10.91.19.35-36,accept,always,TCP/22 PING,enable,all,otpc-all,,,,,,,
CT03OTPC,32,OADM APP to OTPC BCS,c26233aa-6dec-51e7-00c9-430d1ad04b4b,I.OADMAPP,I.CASH.OTPC,Range_10.90.20.39-40,Range_10.90.19.17-25,accept,always,TCP/38000-39000 TCP/22,enable,all,otpc-all,,,,,,,
CT03OTPC,33,OADM APP to OTPC PING,c283876c-6dec-51e7-07b2-d28aeffe6850,I.OADMAPP,I.CASH.OTPC,Net_10.90.20.0,Net_10.90.18.0/23,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,34,OTPC to OADM APP PING,c2a4db7e-6dec-51e7-8835-93bfb5094abc,I.CASH.OTPC,I.OADMAPP,Net_10.90.18.0/23,Net_10.90.20.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,35,OADM APP to OTPC DB,c2c62cca-6dec-51e7-7f12-bc628c851643,I.OADMAPP,I.CASH.OTPC,Range_10.90.20.39-40,Range_10.90.19.37-42,accept,always,TCP/1888-1889,enable,all,otpc-all,,,,,,,
CT03OTPC,36,OTPC OPS to OADM APP SFTP,5470f6e6-6ded-51e7-a20e-c2d1bef7800c,I.CASH.OTPC,I.OADMAPP,Range_10.90.19.35-36 Range_10.91.19.35-36,Range_10.90.20.39-40,accept,always,TCP/22 PING,enable,all,otpc-all,,,,,,,
CT03OTPC,37,OTPC to TOF APP,54995ee2-6ded-51e7-da22-9f24e7fb1990,I.CASH.OTPC,I.TOFAPP,Range_10.90.19.17-18,Range_10.70.12.33-34 Range_10.70.2.33-34,accept,always,TCP/30088,enable,all,otpc-all,,,,,,,
CT03OTPC,38,OTPC to TOF APP PING,54baa836-6ded-51e7-b6ff-611a44e0bee9,I.CASH.OTPC,I.TOFAPP,Net_10.90.18.0/23,Net_10.70.2.0 Net_10.70.12.0,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,39,TOF APP to OTPC PING,54dbfa04-6ded-51e7-aba8-85245ba16797,I.TOFAPP,I.CASH.OTPC,Net_10.70.2.0 Net_10.70.12.0,Net_10.90.18.0/23,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,40,TOF APP to OTPC SFTP,49f3ea52-727f-51e7-de17-0edeb38797e3,I.TOFAPP,I.CASH.OTPC,Range_10.70.2.33-34 Range_10.70.12.33-34,Range_10.90.19.17-18 Range_10.90.19.35-36,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03OTPC,42,DollarU to OTPC,63b82248-84a7-51e7-c5fc-515d4e31bd54,E.NMC,I.CASH.OTPC,NetGp_DollarU_MGT NetGp_ORSYP_Consoles,Net_10.90.10.0/23 Net_10.90.18.0/23,accept,always,PORT_ORSYP_Agents,enable,all,otpc-all,,,,,,,
CT03OTPC,45,OTPC to DOLLARU,d3137df6-84eb-51e7-a3f2-51f0c9db3d8d,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23 Net_10.90.18.0/23,NetGp_DollarU_MGT NetGp_ORSYP_Consoles,accept,always,PORT_ORSYP_Agents,enable,all,otpc-all,,,,Reverse of DollarU to OTPC,,,
CT03OTPC,43,OADM APP to OTPC rsyslog,e73fe45c-84a7-51e7-8931-74103784a4aa,I.OADMAPP,I.CASH.OTPC,Range_10.90.25.39-40,Host_10.90.11.35 Host_10.91.11.35,accept,always,PING TCP/514-515 UDP/514-515,enable,all,otpc-all,,,,,,enable,disable
CT03OTPC,44,OADM Web to OTPC rsyslog,853c6ed2-84a8-51e7-ad04-e0ca99dea6be,I.OADMWEB,I.CASH.OTPC,Range_10.90.22.39-40 Range_10.90.22.41-42,Host_10.90.11.35 Host_10.91.11.35,accept,always,PING TCP/514-515 UDP/514-515,enable,all,otpc-all,,,,,,enable,disable
CT03OTPC,46,OTPC TKO Nessus scanning,35d8260c-8d62-51e7-b4ca-615477815d48,E.UCN,I.CASH.OTPC,Host_192.168.214.7,Net_10.90.10.0/23,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,,,,
CT03OTPC,47,UCN to OTPC Ping,5b0de1aa-8d62-51e7-84f6-85b22318e3ca,E.UCN,I.CASH.OTPC,Net_192.168.0.0/16,Net_10.90.10.0/23,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,48,OTPC to UCN QASM logging,84459036-8d62-51e7-a536-44e25d757f2c,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.150.109 Host_192.168.214.6 Host_192.168.214.7,accept,always,TCP/5985-5986 UDP/514-515,enable,all,otpc-all,,,,,,,
CT03OTPC,49,OTPC to UCN Ping,df369d6e-8d62-51e7-ebaf-06364ffd01f2,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Net_192.168.0.0/16,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,50,OTPC TKO Trading CRL list retrieval,2efcabcc-8d63-51e7-c641-caee53868b39,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.176.121 Host_192.168.176.81,accept,always,TCP/80,enable,all,otpc-all,,,,,,,
CT03OTPC,51,Tandem to OTPC,d4808f20-8ee7-51e7-cec2-08d51930d5c0,I.TOFAPP,I.CASH.OTPC,Range_10.70.12.1-2,Range_10.90.19.35-36,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03OTPC,52,OTPC to Tandem,d96d77fa-8ee7-51e7-524c-f63500e36e23,I.CASH.OTPC,I.TOFAPP,Range_10.90.19.35-36,Range_10.70.12.1-2,accept,always,TCP/22,enable,all,otpc-all,,,,Reverse of Tandem to OTPC,,,
CT03OTPC,53,NMC PIM to OTPC,c82f447c-9915-51e7-179b-cac22191024d,E.NMC,I.CASH.OTPC,Host_10.163.143.210 Host_10.63.142.210,Net_10.90.10.0/23,accept,always,TCP/139 TCP/22 TCP/3389 TCP/445,enable,all,otpc-all,,,,,,,
CT03OTPC,54,VC to OTPC monitoring,1d8656ae-9de9-51e7-8d48-59570bd11556,E.NMC,I.CASH.OTPC,Net_10.163.143.0 Net_10.63.142.0,Range_10.90.11.35-36,accept,always,TCP/38777,enable,all,otpc-all,,,,,,,
CT03OTPC,55,SIEM to OTPC,72b8760a-ab33-51e7-75e7-87241eaa5dcb,E.UCN,I.CASH.OTPC,Host_192.168.214.7,Net_10.90.10.0/23,accept,always,TCP/139 TCP/22 TCP/445,enable,all,otpc-all,,,,,,,
CT03OTPC,56,OTPC to UCN,0123a7e2-bab7-51e7-9e35-63975289d256,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_10.193.49.21,accept,always,TCP/22,enable,all,otpc-all,,,,,,,
CT03OTPC,57,OTPC to CNMC Networker,0f925ec8-bbba-51e7-3f29-5cec34e789a7,I.CASH.OTPC,I.CNMC,Net_10.90.10.0/23,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:3:2018_0428,,,
CT03OTPC,58,CNMC Networker to OTPC,24d182f0-bbba-51e7-4072-97f117de1d87,I.CNMC,I.CASH.OTPC,NetGp_CNMC_Networker,Net_10.90.10.0/23 Net_10.91.10.0/23,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:4:2018_0428,,,
CT03OTPC,59,OTPC to CNMC PING,d6286dd6-bbe5-51e7-b9a1-f3f4b0689ece,I.CASH.OTPC,I.CNMC,Net_10.90.10.0/23,NetGp_CNMC,accept,always,PING,enable,all,otpc-all,,,,Clone of OTPC to CNMC Networker,,,
CT03OTPC,60,CNMC to OTPC PING,fdb7ad3a-bbe5-51e7-833a-28dad172c376,I.CNMC,I.CASH.OTPC,NetGp_CNMC,Net_10.90.10.0/23,accept,always,PING,enable,all,otpc-all,,,,,,,
CT03OTPC,64,OTPC to temp_TOF PING,4bf6de8a-c12c-51e7-4c40-0bb932167aee,I.CASH.OTPC,E.TOF,Net_10.90.18.0/23,Net_temp_10.70.12.0,accept,always,PING,enable,all,otpc-all,,,,Clone of OTPC to Tandem(ETOF),,,
CT03OTPC,63,NMC to OTPC Stratus VTM,a9893ee8-c05b-51e7-b0a4-5b2b2a88dc67,E.NMC,I.CASH.OTPC,Net_10.163.143.0 Net_10.63.142.0,Range_10.90.11.111-113 Range_10.90.11.151-153,accept,always,PORT_Startus_VTM,enable,all,otpc-all,,,,,,,
CT03OTPC,65,OTPC VTM to UCN,874e7aac-f1eb-51e7-9ed2-590ef5a4cd66,I.CASH.OTPC,E.UCN,Range_10.90.11.111-113 Range_10.90.11.141-143 Range_10.90.11.11-13,Range_192.168.218.31-34 Range_192.168.219.31-34,accept,always,TCP/8080 TCP/8083,enable,all,otpc-all,,,,,,,
CT03OTPC,66,SCIM to OTPC DB,9667b0d2-f7de-51e7-de33-8325e8678a0d,E.UCN,I.CASH.OTPC,Host_192.168.214.6 Host_192.168.150.109,Range_10.90.11.37-38,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1182:215,,,
CT03OTPC,67,OTPC to new BMC,a21183fe-5553-51e8-2997-92876eb3b6bc,I.CASH.OTPC,I.CNMC,Net_10.90.10.0/23,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,PORT_NEW_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:1:2018_0428,,,
CT03OTPC,68,new BMC to OTPC,a5a9f51e-5553-51e8-25f8-a8888a59453c,I.CNMC,I.CASH.OTPC,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.90.10.0/23,accept,always,PORT_NEW_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:2:2018_0428,,,
CT03OTPC,69,OTPC SNMP trap to CNMC BMC,a9c28c06-5553-51e8-f764-497c1bbd0170,I.CASH.OTPC,I.CNMC,Net_10.90.10.0/23,Range_10.164.11.102-103 Range_10.164.140.102-103,accept,always,UDP/162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1367:6:2018_0428,,,
CT03OTPC,70,CES NMC Networker to OTPC,2acf20c6-6052-51e8-990f-9b87fc30f714,E.NMC,I.CASH.OTPC,NetGp_NMC_Networker,Net_10.90.10.0/23,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:1:2018_0526,,,
CT03OTPC,71,OTPC to CES NMC Networker,31c57808-6052-51e8-a702-508e0d657d20,I.CASH.OTPC,E.NMC,Net_10.90.10.0/23,NetGp_NMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1441:2:2018_0526,,,
CT03OTPC,72,CSC iLo to SNMP Trap,675809c8-d95a-51e8-8596-6d7d122d8781,I.CASH.CSC,E.UCN,Net_10.1.127.0,Host_192.168.150.226 Host_192.168.188.226,accept,always,UDP/161-162,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:1:2018_1027,,,
